District_Name,State_Name,lat,lon
SAGAR,Madhya Pradesh,23.8388,78.7378
SAHARANPUR,Uttar Pradesh,29.9680,77.5552
SAHARSA,Bihar,25.83264165,86.61489283342812
SAHEBGANJ,Jharkhand,25.236119600000002,87.6343064
SAIHA,Mizoram,22.499551800000003,92.97798988717028
SALEM,Tamil Nadu,11.7192761,78.0763688
SAMASTIPUR,Bihar,25.9501325,85.6721255
SAMBA,Jammu and Kashmir,32.6194424,74.86330749999998
SAMBALPUR,Odisha,21.4743025,83.9737871
SAMBHAL,Uttar Pradesh,28.203919399999997,79.05919329999998
SANGLI,Maharashtra,16.8517427,74.5798525
SANGRUR,Punjab,30.2435985,75.8450178
SANT KABEER NAGAR,Uttar Pradesh,26.7672,83.0361
SANT RAVIDAS NAGAR,Uttar Pradesh,25.3560294,82.50057725197018
SARAIKELA KHARSAWAN,Jharkhand,22.7464225,85.91689291046394
SARAN,Bihar,26.069869,84.88437940000001
SATARA,Maharashtra,17.991575199999996,74.4381653
SATNA,Madhya Pradesh,24.6005,80.8322
SAWAI MADHOPUR,Rajasthan,26.355519300000005,76.309392
SEHORE,Madhya Pradesh,22.684959399999997,77.2708315
SENAPATI,Manipur,25.333333,94.166667
SEONI,Madhya Pradesh,22.0869,79.5435
SEPAHIJALA,Tripura,23.6828067,91.2794593
SERCHHIP,Mizoram,23.3858923,92.93059890817601
SHAHDOL,Madhya Pradesh,23.1835037,81.572177
SHAHJAHANPUR,Uttar Pradesh,27.8296,79.8297
SHAJAPUR,Madhya Pradesh,22.7665444,75.9006944
SHAMLI,Uttar Pradesh,29.4502,77.3172
SHEIKHPURA,Bihar,25.12635425,85.81510620944194
SHEOHAR,Bihar,26.49436945,85.27280559513997
SHEOPUR,Madhya Pradesh,25.6728,76.6961
SHIMLA,Himachal Pradesh,31.10442735,77.16861358230656
SHIMOGA,Karnataka,13.9437294,75.54889449999997
SHIVPURI,Madhya Pradesh,25.4320,77.6644
SHOPIAN,Jammu and Kashmir,33.7172817,74.834236
SHRAVASTI,Uttar Pradesh,27.5035,82.0365
SIDDHARTH NAGAR,Uttar Pradesh,27.2716,82.821
SIDHI,Madhya Pradesh,24.3956,81.8825
SIKAR,Rajasthan,26.97974210000001,75.7738790433983
SIMDEGA,Jharkhand,22.666432500000003,84.55026791192209
SINDHUDURG,Maharashtra,15.906170800000002,73.82055279999999
SINGRAULI,Madhya Pradesh,24.1992,82.6645
SIRMAUR,Himachal Pradesh,30.4474875,77.644785
SIROHI,Rajasthan,24.5909317,72.71095799999998
SIRSA,Haryana,29.448383900000003,74.6561460694987
SITAMARHI,Bihar,26.5876547,85.5056744
SITAPUR,Uttar Pradesh,27.5680,80.679
SIVAGANGA,Tamil Nadu,9.8553061,78.4929865
SIVASAGAR,Assam,26.9901529,94.6290755
SIWAN,Bihar,26.3144675,84.45766090000002
SOLAN,Himachal Pradesh,30.9003323,77.0236434
SOLAPUR,Maharashtra,17.897246799999994,75.05335000022293
SONBHADRA,Uttar Pradesh,24.697385,83.0652742
SONEPUR,Odisha,20.8436121,83.9073153
SONIPAT,Haryana,28.991326300000004,77.0326418
SONITPUR,Assam,26.626510600000003,92.8002917
SOUTH ANDAMANS,Andaman and Nicobar Islands,11.7401,92.6586
SOUTH DISTRICT,Sikkim,27.649319,88.40538985091041
SOUTH GARO HILLS,Meghalaya,25.347969,90.56577725964563
SOUTH GOA,Goa,15.620452300000002,73.7648309
SOUTH TRIPURA,Tripura,23.5,91.666667
SOUTH WEST GARO HILLS,Meghalaya,25.4480527,89.9987852968616
SOUTH WEST KHASI HILLS,Meghalaya,25.5928082,91.89816400000001
SPSR NELLORE,Andhra Pradesh,14.4499327,79.99168279999998
SRIKAKULAM,Andhra Pradesh,18.2949374,83.8974691
SRINAGAR,Jammu and Kashmir,34.096705,74.88075471762296
SUKMA,Chhattisgarh,18.3891459,81.65915
SULTANPUR,Uttar Pradesh,26.283912199999996,82.1077426
SUNDARGARH,Odisha,22.225449800000003,84.8283939
SUPAUL,Bihar,26.2768118,86.79658662614811
SURAJPUR,Chhattisgarh,23.35151515,82.97290272665015
SURAT,Gujarat,21.19172565,72.79593612454501
SURENDRANAGAR,Gujarat,22.714544600000004,71.6055482
SURGUJA,Chhattisgarh,23.1313515,83.1875984
TAMENGLONG,Manipur,25.0,93.5
TAPI,Gujarat,21.112562,73.388553
TARN TARAN,Punjab,31.221633,74.735782
TAWANG,Arunachal Pradesh,27.595365700000002,91.8696783
TEHRI GARHWAL,Uttarakhand,30.0595303,79.0002551
THANE,Maharashtra,19.17832655,72.97117531720335
THANJAVUR,Tamil Nadu,10.7356572,79.0981749
THE NILGIRIS,Tamil Nadu,11.4136894,76.7073566
THENI,Tamil Nadu,9.6109462,77.17172599577631
THIRUVALLUR,Tamil Nadu,10.7992254,78.68114229999998
THIRUVANANTHAPURAM,Kerala,8.501752849999999,76.94882798823788
THIRUVARUR,Tamil Nadu,10.80852705,79.61238805815077
THOUBAL,Manipur,24.592179,93.90468
THRISSUR,Kerala,10.7371278,76.27906397637167
TIKAMGARH,Madhya Pradesh,24.7623123,78.83382840000002
TINSUKIA,Assam,27.3252271,95.7668887
TIRAP,Arunachal Pradesh,26.9943,95.5407
TIRUCHIRAPPALLI,Tamil Nadu,10.7992254,78.68114229999998
TIRUNELVELI,Tamil Nadu,8.78901235,77.73167392916388
TIRUPPUR,Tamil Nadu,11.007917800000001,77.56172459999998
TIRUVANNAMALAI,Tamil Nadu,12.2692558,78.9418402
TONK,Rajasthan,26.882360100000003,75.79912890000001
TUENSANG,Nagaland,26.1685055,94.85819821659115
TUMKUR,Karnataka,13.4622214,77.05024341591161
TUTICORIN,Tamil Nadu,8.8052602,78.1452745
UDAIPUR,Rajasthan,24.5402359,73.6908805
UDALGURI,Assam,26.7099325,92.20380259999999
UDAM SINGH NAGAR,Uttarakhand,28.9610,79.5154
UDHAMPUR,Jammu and Kashmir,32.9160,75.1416
UDUPI,Karnataka,13.346144099999998,74.7625972
UJJAIN,Madhya Pradesh,23.085558600000002,75.713371
UKHRUL,Manipur,25.10926685,94.38239281654195
UMARIA,Madhya Pradesh,23.5310,80.8295
UNA,Himachal Pradesh,31.4787354,76.27507059999998
UNAKOTI,Tripura,24.3167458,92.06650224339184
UNNAO,Uttar Pradesh,26.5393,80.4878
UPPER SIANG,Arunachal Pradesh,28.642054700000003,95.0288466
UPPER SUBANSIRI,Arunachal Pradesh,27.538091899999998,93.8149241
UTTAR KANNAD,Karnataka,14.7937,74.6869
UTTAR KASHI,Uttarakhand,30.9654214,78.63368731187963
VADODARA,Gujarat,22.37289135,73.15061884594144
VAISHALI,Bihar,25.71979245,85.23111538618977
VALSAD,Gujarat,20.42309985,72.91235079956063
VARANASI,Uttar Pradesh,25.2939228,82.96780601028925
VELLORE,Tamil Nadu,12.8795939,79.13057690000002
VIDISHA,Madhya Pradesh,23.5236,77.814
VILLUPURAM,Tamil Nadu,11.9228853,79.6048498
VIRUDHUNAGAR,Tamil Nadu,9.5096795,78.090885
VISAKHAPATANAM,Andhra Pradesh,17.6868,83.2185
VIZIANAGARAM,Andhra Pradesh,18.108428600000003,83.41168459999999
WARANGAL,Telangana,18.0014268,79.56954
WARDHA,Maharashtra,20.739042,78.5999084
WASHIM,Maharashtra,20.28792095,77.23606281061035
WAYANAD,Kerala,11.5406062,76.01954405525683
WEST DISTRICT,Sikkim,27.649319,88.40538985091041
WEST GARO HILLS,Meghalaya,25.60780175,90.20380106122236
WEST GODAVARI,Andhra Pradesh,17.01303115,81.73746288058665
WEST JAINTIA HILLS,Meghalaya,25.4425965,92.29882747091771
WEST KAMENG,Arunachal Pradesh,27.356882899999995,92.2394136
WEST KHASI HILLS,Meghalaya,25.5928082,91.89816400000001
WEST SIANG,Arunachal Pradesh,27.843321600000003,95.2239458
WEST SINGHBHUM,Jharkhand,22.776881600000003,86.18536309999998
WEST TRIPURA,Tripura,23.916667,91.5
WOKHA,Nagaland,26.3242273,94.5218613
YADGIR,Karnataka,16.7493772,77.1301239
YAMUNANAGAR,Haryana,30.0090791,77.10105159999998
YANAM,Puducherry,16.7333666,82.21451640000002
YAVATMAL,Maharashtra,20.3906654,78.1355057
ZUNHEBOTO,Nagaland,26.22290845,94.47538260875677
